problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh20,6,31,bfgs,0.001143835026776227,0.002287670053552454,0.008590448659942705,7.070265396972292e-9,38,49,39,0.016370303,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01572508578600947, 1.012434869020316, -0.23299162620512914, 1.2604300948122444, -1.513728935122457, 0.9929964395085128]"
mgh20,6,31,bobyqa,0.0011438350267762697,0.0022876700535525395,0.008590448659942865,7.161148539594007e-9,1178,1178,0,0.018317569,true,XTOL_REACHED,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01572508164425805, 1.012434863212082, -0.23299158292819347, 1.2604300062333056, -1.513728855002619, 0.9929964200315818]"
mgh20,6,31,mads,0.0016990243709180753,0.0033980487418361505,0.010469693192405479,0.004739795676605981,1353,1353,0,3.287329951,false,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.00488039795042, 1.02893448721896, -0.4002669246633, 1.79705030323384, -2.14248290032591, 1.26051942578052]"
mgh21,20,20,ipopt,2.4352356951270386e-22,4.870471390254077e-22,4.934810731048394e-12,2.934531132407641e-10,60,275,62,0.022290413,true,LOCALLY_SOLVED,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 1.0000000000027593, 1.0000000000055085, 0.9999999999883564, 0.9999999999775929, 0.9999999999883564, 0.9999999999775929]"
mgh21,20,20,bfgs,4.792660525704391e-18,9.585321051408782e-18,6.922904394619639e-10,1.4958338545043611e-9,149,228,150,0.000493239,true,gradient_converged,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999573926, 0.9999999999138461, 0.9999999998718, 0.9999999997432568, 0.9999999999012618, 0.9999999998026533, 0.9999999993631911, 0.9999999987238604, 1.0000000017579675, 1.0000000035238046, 0.9999999986620259, 0.9999999973186214, 1.0000000017081947, 1.0000000034252863, 0.9999999988532403, 0.9999999977019655]"
mgh21,20,20,bobyqa,0.0007596599918583834,0.0015193199837167668,0.008715847588492948,0.07193142403355829,2000,2000,0,0.027419169,false,MAXEVAL_REACHED,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[1.0176263551516092, 1.0355681147738023, 0.9892899041312356, 0.9785543673540452, 0.9991713825443291, 0.9983840238768804, 0.9891888312058082, 0.9784316581303382, 1.0052559092185125, 1.0103432100989669, 0.9887086760764793, 0.9774503009154654, 1.0111621325991964, 1.0225544041107193, 1.0085463221581659, 1.017253713870333, 1.023588028028916, 1.0477060909982567, 1.0075823592456796, 1.0151522548552092]"
mgh21,20,20,mads,8.012927748728226,16.02585549745645,0.895149582401077,5.524123464904329,2000,2000,0,3.079877356,false,0,"[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]","[0.437939, 0.211676, -0.77952833025, 0.618654251375, -0.49747968, 0.24162854024401, -0.441583, 0.208652, -0.59586899825283, 0.361908, 0.39382555, 0.14609200655625, 0.25341864840589, 0.03943165, 0.21498, 0.037284, -0.885171245225, 0.79726095123278, 0.37739374324259, 0.128851]"
mgh22,20,20,ipopt,6.717232284136726e-14,1.3434464568273453e-13,8.195872305091587e-8,1.2786047335262779e-8,132,1265,134,0.052754781,true,LOCALLY_SOLVED,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-1.1416050545038094e-6, 1.1413101868930887e-7, -0.00023633576011060657, -0.00023633545162195753, -1.1416050545038094e-6, 1.1413101868930887e-7, -0.00023633576011060657, -0.00023633545162195753, -1.1416050545038094e-6, 1.1413101868930887e-7, -0.00023633576011060657, -0.00023633545162195753, -1.1416050545038094e-6, 1.1413101868930887e-7, -0.00023633576011060657, -0.00023633545162195753, -7.482650731772854e-7, 7.465860389398352e-8, -0.00018645671667163013, -0.00018645709951373661]"
mgh22,20,20,bfgs,1.6533673492449174e-13,3.306734698489835e-13,1.2858333287191297e-7,1.5617134313730746e-8,111,136,112,0.000340842,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -0.04935520643722065, 0.004935520616147818, -0.04967652061843366, -0.04967652050515307, -1.831726060217566e-6, 1.8275897172289678e-7, -0.00027351479787165073, -0.000273514589454917, -7.353685213208271e-7, 7.359045701095743e-8, -0.00018714070324807585, -0.00018714053729089163, -1.377105768952104e-6, 1.3769887540658332e-7, -0.0002668677562203937, -0.0002668674622964137]"
mgh22,20,20,bobyqa,6.702809443632217e-5,0.00013405618887264435,0.0025889784556137616,0.020553938042205795,2000,2000,0,0.037703863,false,MAXEVAL_REACHED,"[3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0, 3.0, -1.0, 0.0, 1.0]","[-0.1480212921755171, 0.014919109598111916, -0.10034212863501957, -0.10042214892039668, -0.09026077823330039, 0.00911592033823838, -0.07998286524563954, -0.07999130586135386, -0.0025868987550262115, 0.00039955160831275905, 0.012918383923032196, 0.012874633139025208, 0.03343452915649695, -0.003315577918808128, 0.01045953144609105, 0.010733020172455563, -0.08449134061520282, 0.008307083983578259, -0.052282659769327014, -0.05203815510965333]"
