problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh29,10,10,bfgs_backtracking2,9.104593422385946e-19,1.820918684477189e-18,4.267222380515444e-10,1.5632960060448564e-9,7,8,8,9.2851e-5,true,gradient_converged,"[-0.08264462809917356, -0.1487603305785124, -0.1983471074380165, -0.23140495867768596, -0.24793388429752064, -0.24793388429752067, -0.23140495867768596, -0.1983471074380165, -0.14876033057851237, -0.08264462809917358]","[-0.043164982353703626, -0.08157715617780473, -0.11448571391900905, -0.14097357647888495, -0.15990869603727004, -0.16987720240330786, -0.1690899838786513, -0.15524953500582697, -0.125355891050427, -0.07541653303031318]"
mgh30,10,10,ffjm2_trust_sr1,1.8867175793112042e-22,3.7734351586224084e-22,6.142829281872001e-12,5.909870809150617e-11,3,4,4,0.03211976,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221320129094, -0.6818069499860441, -0.7022100760196842, -0.7055106298972194, -0.7049061557307438, -0.7014966070316954, -0.6918893223567278, -0.6657965144081994, -0.596035109029022, -0.4164122575313723]"
mgh30,10,10,bfgs_backtracking2,1.9655441497253108e-19,3.9310882994506215e-19,1.9826972283862761e-10,4.026641021229466e-9,22,46,23,0.000106282,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5707221319900262, -0.6818069499182731, -0.7022100759752478, -0.7055106298545913, -0.7049061557410178, -0.7014966069580328, -0.6918893223216892, -0.6657965144119163, -0.5960351090651976, -0.41641225757762435]"
mgh31,10,10,ffjm2_trust_sr1,8.5703882525232e-31,1.71407765050464e-30,4.14014208754318e-16,9.446836507432554e-15,7,8,8,0.137800447,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.4283028635872503, -0.47659642435629024, -0.5196524636468618, -0.5580993248321809, -0.5925061568294574, -0.624503682199468, -0.623239471440591, -0.6213938417965735, -0.6204535966590874, -0.5864692707204351]"
mgh31,10,10,bfgs_backtracking2,1.340109960363068,2.680219920726136,0.5177084044832705,4.482312419926441e-9,42,78,43,0.000282072,true,gradient_converged,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.21717223906633465, 0.30646715004065106, 0.3567860972370706, 0.44839489413487954, 0.5776379509830071, 0.7131035097545539, 0.8239564802776945, 0.9219093371632414, 0.9969927785950936, 0.9634622703478914]"
mgh32,10,20,ffjm2_trust_sr1,5.0,10.0,0.7071067811865476,4.008157363579764e-10,13,19,14,0.730013575,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999998, -0.9999999999999999, -0.9999999999998233, -0.9999999999999997, -0.9999999999999997, -0.9999999995991843, -1.0000000000000002, -1.0, -0.9999999999998234, -1.0000000000000004]"
mgh32,10,20,bfgs_backtracking2,4.999999999999999,9.999999999999998,0.7071067811865475,5.57880165459373e-16,1,2,2,2.167e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.9999999999999996, -0.9999999999999996, -0.9999999999999996, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998, -0.9999999999999998]"
mgh33,10,20,ffjm2_trust_sr1,2.3170731707317063,4.6341463414634125,0.48135986234123285,5.023965210931064e-7,3,44,4,0.3927573,false,trust_region_stalled,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.012444448145640902, -0.013188111471492738, 0.015966751745218905, 0.0067383832617179265, 0.01662947013874763, -0.028103607638790683, 0.008171786473852702, 0.012538882336331802, -0.02627521480172976, 0.020157527885144407]"
mgh33,10,20,bfgs_backtracking2,2.317073170731707,4.634146341463414,0.4813598623412329,1.4236318842335372e-10,4,13,5,3.8432e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8573329109924683, 0.7146658219812987, 0.5719987329755422, 0.4293316439625974, 0.2866645549568124, 0.14399746593653254, 0.0013303769234818859, -0.14133671204570145, -0.28400380107366996, -0.42667089008637515]"
mgh34,10,20,ffjm2_trust_sr1,3.067567567567567,6.135135135135134,0.5538562600140552,6.4618769911618045e-6,4,45,5,0.412779024,false,trust_region_stalled,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999905473, 0.004603759285474178, 0.004226555578509548, 0.0011270721222757512, 0.000362465049822929, 0.0006847145671839123, 0.004295951070621494, -0.002477728086620008, 0.004279462405564489, 1.0000000000005098]"
mgh34,10,20,bfgs_backtracking2,3.067567567567566,6.135135135135132,0.5538562600140551,2.1343520094965422e-10,1,9,2,2.8063e-5,true,gradient_converged,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.6907118385991625, 0.5360677578987437, 0.38142367719832504, 0.22677959649790624, 0.07213551579748745, -0.08250856490293135, -0.23715264560334992, -0.3917967263037687, 1.0]"
