alpha,f,f_plot,RMSD_plot,x1,x2,x3
0.15162907268170425,7.963093155706539,7.963093155706539,0.1410947656338333,0.09511129395591926,0.0911074151895251,0.24153885306418202
0.15225563909774437,8.091281001215846,8.091281001215846,0.14222588548868176,0.09513241500532388,0.0911119912853496,0.24216504667188526
0.15288220551378445,8.220659451339488,8.220659451339488,0.14335846200468502,0.09515353605472851,0.09111656738117407,0.24279124027958848
0.15350877192982457,8.351226505680414,8.351226505680414,0.14449244362319102,0.09517465710413313,0.09112114347699855,0.24341743388729173
0.15413533834586465,8.482980182921748,8.482980182921748,0.14562778051355577,0.09519577815353776,0.09112571957282305,0.24404362749499495
0.15476190476190477,8.615918520604332,8.615918520604332,0.14676442450918012,0.09521689920294238,0.09113029566864753,0.2446698211026982
0.15538847117794485,8.750039574905516,8.750039574905516,0.14790232904610998,0.09523802025234701,0.091134871764472,0.2452960147104014
0.15601503759398497,8.885341420422073,8.885341420422073,0.1490414491041173,0.09525914130175163,0.0911394478602965,0.24592220831810466
0.15664160401002505,9.021822149953302,9.021822149953302,0.15018174115012534,0.09528026235115626,0.09114402395612098,0.24654840192580788
0.15726817042606517,9.159479874287154,9.159479874287154,0.15132316308390426,0.09530138340056088,0.09114860005194546,0.24717459553351112
0.15789473684210525,9.298312721989339,9.298312721989339,0.15246567418594045,0.09532250444996551,0.09115317614776995,0.24780078914121434
0.15852130325814537,9.438318839192824,9.438318839192824,0.15360923506736845,0.09534362549937013,0.09115775224359443,0.24842698274891759
0.15914786967418545,9.579496389390924,9.579496389390924,0.1547538076219041,0.09536474654877476,0.09116232833941891,0.2490531763566208
0.15977443609022557,9.721843553230862,9.721843553230862,0.15589935497967,0.09538586759817938,0.0911669044352434,0.24967936996432405
0.16040100250626566,9.865358528311207,9.865358528311207,0.15704584146286082,0.09540698864758401,0.09117148053106788,0.25030556357202727
0.16102756892230577,10.010039528979712,10.010039528979712,0.15819323254314416,0.09542810969698863,0.09117605662689236,0.2509317571797305
0.16165413533834586,10.155884786134708,10.155884786134708,0.1593414948007479,0.09544923074639326,0.09118063272271686,0.2515579507874337
0.16228070175438597,10.302892547027298,10.302892547027298,0.1604905958851429,0.09547035179579788,0.09118520881854134,0.252184144395137
0.16290726817042606,10.451061075067225,10.451061075067225,0.16164050447727532,0.09549147284520251,0.09118978491436582,0.2528103380028402
0.16353383458646617,10.600388649628604,10.600388649628604,0.16279119025325514,0.09551259389460713,0.09119436101019031,0.25343653161054347
0.16416040100250626,10.750873565859703,10.750873565859703,0.16394262384947136,0.09553371494401176,0.09119893710601479,0.2540627252182467
0.16478696741854637,10.902514134491648,10.902514134491648,0.16509477682903576,0.09555483599341638,0.09120351320183927,0.2546889188259499
0.16541353383458646,11.055308681651558,11.055308681651558,0.16624762164954088,0.09557595704282101,0.09120808929766376,0.2553151124336531
0.16604010025062657,11.209255548674756,11.209255548674756,0.16740113163203793,0.09559707809222563,0.09121266539348824,0.25594130604135634
0.16666666666666666,11.36435309192196,11.36435309192196,0.16855528093122712,0.09561819914163026,0.09121724148931272,0.25656749964905956
0.16729323308270677,11.520599682597409,11.520599682597409,0.16971004450678082,0.09563932019103488,0.0912218175851372,0.25719369325676283
0.16791979949874686,11.677993706569948,11.677993706569948,0.1708653980957668,0.09566044124043951,0.09122639368096169,0.25781988686446605
0.16854636591478697,11.836533564196603,11.836533564196603,0.1720213181861234,0.09568156228984413,0.09123096977678617,0.2584460804721693
0.16917293233082706,11.996217670146535,11.996217670146535,0.17317778199112707,0.09570268333924875,0.09123554587261065,0.25907227407987254
