problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh18,6,13,bfgs_hagerzhang,0.002827824962750005,0.00565564992550001,0.020857852101048936,6.761631579309007e-9,42,50,50,0.000354941,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159811969964, 17.68319894109949, 1.1631436495423058, 5.186561861794121, 1.7114159811970897, 1.1631436495423408]"
mgh18,6,13,bfgs_backtracking1,0.0028278249627499657,0.0056556499254999315,0.02085785210104879,5.675665247005852e-10,45,53,46,0.000266633,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159943742953, 17.683198186745415, 1.1631436606329073, 5.186561553412754, 1.7114159943740208, 1.163143660632998]"
mgh18,6,13,bfgs_backtracking2,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.00022034,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
mgh18,6,13,bfgs_backtracking3,0.0028278249627500095,0.005655649925500019,0.020857852101048954,1.2767277303440512e-8,40,44,41,0.000225183,true,gradient_converged,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[1.7114159863737772, 17.68319876090973, 1.1631436528669623, 5.186561815073127, 1.7114159863737424, 1.1631436528669745]"
mgh19,11,65,bfgs_hagerzhang,0.02008430025554133,0.04016860051108266,0.024859172741691783,1.6985417507253528e-9,69,97,97,0.011620154,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[1.309935925437255, -0.4313786153119892, -0.6336168415603995, -0.5993700402936583, 0.7538330184198573, 0.9052811451670784, 1.3655404248488128, 4.824276629888314, 2.3989496980077316, 4.568866356517324, 5.675348521935846]"
mgh19,11,65,bfgs_backtracking1,0.020084300255541317,0.04016860051108263,0.024859172741691773,2.0911640714543024e-9,66,86,67,0.002410862,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[1.3099359257776464, -0.43137861560938406, -0.6336168419844744, -0.5993700410243606, 0.7538330191122775, 0.9052811429037247, 1.3655404293904352, 4.824276631216301, 2.3989496987954384, 4.568866356747632, 5.67534852194807]"
mgh19,11,65,bfgs_backtracking2,0.13737733322905482,0.27475466645810964,0.0650153433320651,8.291793370574357e-10,112,147,113,0.004631616,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[5.880605222351691, 5.393167465065706, 0.3862698372308295, -0.33418400565374257, 0.45758891652510447, 0.10813920406390205, 2.136907652732453, 8.659131266777734, -1.2983378001559533, 3.327714099883609, 5.578612590740302]"
mgh19,11,65,bfgs_backtracking3,0.1373773332290548,0.2747546664581096,0.0650153433320651,3.898669183861557e-9,104,136,105,0.005095668,true,gradient_converged,"[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]","[5.880605223786378, 5.393167467902666, 0.3862698372055121, -0.33418400563832357, 0.4575889165423078, 0.10813920401988833, 2.136907653070096, 8.65913126854464, -1.2983378011363196, 3.327714099906982, 5.578612590752003]"
mgh20,6,31,bfgs_hagerzhang,0.0011438350267762207,0.0022876700535524415,0.008590448659942681,4.438901471477198e-9,38,48,48,0.001058731,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015725086639023417, 1.0124348687721831, -0.23299162356444925, 1.260430086603439, -1.5137289255003412, 0.9929964342163018]"
mgh20,6,31,bfgs_backtracking1,0.0011438350267762138,0.0022876700535524276,0.008590448659942655,7.899742974457029e-9,38,59,39,0.001069409,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015725086609419632, 1.0124348698577492, -0.23299162797912004, 1.2604300934423533, -1.5137289296717948, 0.9929964350710223]"
mgh20,6,31,bfgs_backtracking2,0.001143835026776227,0.002287670053552454,0.008590448659942705,7.070265396972292e-9,38,49,39,0.000941666,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.01572508578600947, 1.012434869020316, -0.23299162620512914, 1.2604300948122444, -1.513728935122457, 0.9929964395085128]"
mgh20,6,31,bfgs_backtracking3,0.0011438350267762112,0.0022876700535524224,0.008590448659942646,4.411903785866546e-9,40,58,41,0.00107444,true,gradient_converged,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.015725086348376993, 1.0124348697306844, -0.23299162817691296, 1.2604300908551325, -1.513728923598779, 0.9929964321636368]"
