problem,n,m,method,f,sse,rmsd,gradient_norm,iterations,function_evaluations,gradient_evaluations,execution_time_seconds,converged,status,x0,solution
mgh10,3,16,ffjm2_box_sr1,26960.01197086008,53920.02394172016,58.051713982943774,192.7372254093741,1000,8964,1001,14.740889536,false,maximum_iterations,"[0.02, 4000.0, 250.0]","[0.04757976846341694, 4527.510598316855, 285.2457361684869]"
mgh10,3,16,bfgs_backtracking2,43.97292758504964,87.94585517009928,2.344486286616154,2.281500221901915,386,552,386,0.001634753,true,step_converged,"[0.02, 4000.0, 250.0]","[0.005609636498023731, 6181.346342284814, 345.2236344898585]"
mgh11,3,100,ffjm2_box_sr1,0.4034352777462065,0.806870555492413,0.0898259737209908,1.4317059237206503e-7,1000,10316,1001,25.896965214,false,maximum_iterations,"[5.0, 2.5, 0.15]","[0.0009470427006937848, -0.0001770967867334645, -2.2028773070600995]"
mgh11,3,100,bfgs_backtracking2,0.4034352777462066,0.8068705554924132,0.08982597372099081,9.022248201838542e-10,152,245,153,0.006142087,true,gradient_converged,"[5.0, 2.5, 0.15]","[3.6360756155806216e-6, 0.0022122721512513872, -2.2028773084682087]"
mgh12,3,10,ffjm2_box_sr1,3.987558033648009e-17,7.975116067296018e-17,2.824024799341539e-9,5.015703839657393e-10,10,23,11,0.103221767,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.999999970467516, 10.0000004165193, 1.00000002199476]"
mgh12,3,10,bfgs_backtracking2,1.5797638860152974e-21,3.1595277720305947e-21,1.7775060540067353e-11,3.202002460898708e-11,40,53,41,0.000173456,true,gradient_converged,"[0.0, 10.0, 20.0]","[0.9999999998057129, 10.000000000994103, 1.0000000001066744]"
mgh13,4,4,ffjm2_box_sr1,7.74868777469535e-13,1.54973755493907e-12,6.224422774320262e-7,5.088727635812252e-9,6,16,7,0.058014474,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.0005101192462631606, 5.1011915832240004e-5, -0.0005323659552285559, -0.0005323661407104201]"
mgh13,4,4,bfgs_backtracking2,1.5664898045692352e-14,3.1329796091384704e-14,8.850112441571675e-8,3.6077857126618616e-9,44,55,45,7.6459e-5,true,gradient_converged,"[3.0, -1.0, 0.0, 1.0]","[-0.00013885976630444033, 1.3886013267357531e-5, 0.00017345765925713658, 0.00017345768760752015]"
mgh14,4,6,ffjm2_box_sr1,2.230997247578174e-30,4.461994495156348e-30,8.623605679718459e-16,4.470147836948502e-14,4,17,5,0.040350043,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[0.9999999999999999, 0.9999999999999998, 1.0, 1.0000000000000002]"
mgh14,4,6,bfgs_backtracking2,3.5215347722240323e-22,7.0430695444480645e-22,1.0834412416345787e-11,5.460932614607619e-10,30,44,31,6.1903e-5,true,gradient_converged,"[-3.0, -1.0, -3.0, -1.0]","[1.0000000000026648, 1.0000000000053089, 0.9999999999956606, 0.9999999999940318]"
